ronda,hospital,local_epoch,train_loss,train_acc
1,Hospital_1,1,0.962854883649893,0.8035236854733667
1,Hospital_1,2,0.5726066670919719,0.9309659285665318
1,Hospital_1,3,0.4294479834405999,0.9438541166792349
1,Hospital_1,4,0.31481839272013884,0.9481044765887434
1,Hospital_1,5,0.2420835630935535,0.9512579694248303
1,Hospital_5,1,1.4888567834189443,0.8882395038167938
1,Hospital_5,2,0.9242080811298254,0.8907442748091603
1,Hospital_5,3,0.5434897492329279,0.8907442748091603
1,Hospital_5,4,0.46355632444222766,0.8907442748091603
1,Hospital_5,5,0.42844759876077826,0.8907442748091603
1,Hospital_3,1,1.7774682839711506,0.20579710144927535
1,Hospital_3,2,1.5244724750518799,0.9971014492753624
1,Hospital_3,3,1.3202814261118572,0.991304347826087
1,Hospital_3,4,1.1341911554336548,0.991304347826087
1,Hospital_3,5,0.9585356116294861,0.991304347826087
1,Hospital_2,1,1.088357108955582,0.47690672770375214
1,Hospital_2,2,0.5518613066524267,0.912368184419194
1,Hospital_2,3,0.3100317749194801,0.9961579334586773
1,Hospital_2,4,0.16798364914332828,0.9961579334586773
1,Hospital_2,5,0.1012936399007837,0.9961579334586773
1,Hospital_4,1,1.1451053295065374,0.8441363373772386
1,Hospital_4,2,0.4870915149941164,0.8567302137492778
1,Hospital_4,3,0.2548863977632102,0.9511265164644714
1,Hospital_4,4,0.16056730631081498,0.9833622183708839
1,Hospital_4,5,0.12177920971504029,0.9833622183708839
2,Hospital_2,1,0.42155811687310535,0.9961579334586773
2,Hospital_2,2,0.16774330497719347,0.9961579334586773
2,Hospital_2,3,0.0931867368829747,0.9961579334586773
2,Hospital_2,4,0.06444307455482583,0.9961579334586773
2,Hospital_2,5,0.051044592109974474,0.9961579334586773
2,Hospital_5,1,0.8721254779533907,0.7904341603053435
2,Hospital_5,2,0.47767099873586133,0.8907442748091603
2,Hospital_5,3,0.4170627205660849,0.8907442748091603
2,Hospital_5,4,0.3834258092172218,0.8907442748091603
2,Hospital_5,5,0.3598817187276753,0.8907442748091603
2,Hospital_3,1,1.106015940507253,0.6202898550724638
2,Hospital_3,2,0.3141762763261795,0.991304347826087
2,Hospital_3,3,0.17002644141515097,0.991304347826087
2,Hospital_3,4,0.11655572305123012,0.991304347826087
2,Hospital_3,5,0.09078394621610641,0.991304347826087
2,Hospital_1,1,0.48443749599289476,0.9336395420579968
2,Hospital_1,2,0.27975744727933616,0.9524233906903408
2,Hospital_1,3,0.21069076134447465,0.9564680880235826
2,Hospital_1,4,0.1764986193493793,0.9596215808596695
2,Hospital_1,5,0.15719468636732353,0.9614039898539796
2,Hospital_4,1,0.43612036525326614,0.9448873483535528
2,Hospital_4,2,0.1467230535824509,0.9833622183708839
2,Hospital_4,3,0.10541754265261047,0.9833622183708839
2,Hospital_4,4,0.08573705930372372,0.9832466782206817
2,Hospital_4,5,0.07390329159577103,0.9832466782206817
3,Hospital_5,1,0.6772384232643879,0.806655534351145
3,Hospital_5,2,0.42080482343832654,0.8907442748091603
3,Hospital_5,3,0.37047092526248004,0.8907442748091603
3,Hospital_5,4,0.33376059997262375,0.8907442748091603
3,Hospital_5,5,0.3009199479764158,0.8907442748091603
3,Hospital_4,1,0.23335252220139785,0.959792027729636
3,Hospital_4,2,0.0914921299828326,0.9833622183708839
3,Hospital_4,3,0.07356311978005312,0.9832466782206817
3,Hospital_4,4,0.06441570454112747,0.9832466782206817
3,Hospital_4,5,0.058650501839378304,0.9833622183708839
3,Hospital_1,1,0.3008418471405381,0.9481044765887434
3,Hospital_1,2,0.19185569241904377,0.9608555563172688
3,Hospital_1,3,0.16055761630597867,0.9624323027353122
3,Hospital_1,4,0.14367908899459922,0.9644889284979776
3,Hospital_1,5,0.1333575950641381,0.9653115788030439
3,Hospital_3,1,0.6713567574818929,0.6782608695652174
3,Hospital_3,2,0.11869414647420247,0.991304347826087
3,Hospital_3,3,0.07917408148447673,0.991304347826087
3,Hospital_3,4,0.057683764646450676,0.991304347826087
3,Hospital_3,5,0.04774883637825648,0.991304347826087
3,Hospital_2,1,0.21270705720720193,0.9961579334586773
3,Hospital_2,2,0.08790343821359177,0.9961579334586773
3,Hospital_2,3,0.05911513421839724,0.9961579334586773
3,Hospital_2,4,0.04620360066959014,0.9961579334586773
3,Hospital_2,5,0.03920321944557751,0.9961579334586773
4,Hospital_2,1,0.12969004409387708,0.9961579334586773
4,Hospital_2,2,0.05856893580251684,0.9961579334586773
4,Hospital_2,3,0.043026139261201024,0.9961579334586773
4,Hospital_2,4,0.035721290293925755,0.9961579334586773
4,Hospital_2,5,0.03050790652438688,0.9961579334586773
4,Hospital_5,1,0.5787791605248596,0.8312261450381679
4,Hospital_5,2,0.37248493550401746,0.8907442748091603
4,Hospital_5,3,0.3182761732375983,0.8907442748091603
4,Hospital_5,4,0.27105622738599777,0.8907442748091603
4,Hospital_5,5,0.22883727875622836,0.8918177480916031
4,Hospital_3,1,0.49747805049022037,0.782608695652174
4,Hospital_3,2,0.07624379793802898,0.991304347826087
4,Hospital_3,3,0.054541529466708503,0.991304347826087
4,Hospital_3,4,0.04009572044014931,0.991304347826087
4,Hospital_3,5,0.03729603998363018,0.991304347826087
4,Hospital_1,1,0.21416782875332915,0.9548227874134503
4,Hospital_1,2,0.15109527790755556,0.9641461575375334
4,Hospital_1,3,0.134173948709902,0.9659971207239323
4,Hospital_1,4,0.12479800946618382,0.9672996503736203
4,Hospital_1,5,0.11629940004071646,0.9682594090628642
4,Hospital_4,1,0.1541275854825097,0.9706528018486424
4,Hospital_4,2,0.06810584858826854,0.9832466782206817
4,Hospital_4,3,0.058670397793107176,0.9832466782206817
4,Hospital_4,4,0.053360494237174004,0.9839399191218948
4,Hospital_4,5,0.049759411869351476,0.9841709994222992
5,Hospital_5,1,0.4934362918138504,0.8458969465648855
5,Hospital_5,2,0.3147217890981472,0.8907442748091603
5,Hospital_5,3,0.2519033657330455,0.8907442748091603
5,Hospital_5,4,0.20254174665068136,0.9000477099236641
5,Hospital_5,5,0.15979709984226662,0.9452528625954199
5,Hospital_4,1,0.11260523337542135,0.9809358752166378
5,Hospital_4,2,0.056444248376304615,0.9837088388214905
5,Hospital_4,3,0.050232095041257495,0.9844020797227037
5,Hospital_4,4,0.04589463845717118,0.9864818024263432
5,Hospital_4,5,0.04313108974191196,0.9864818024263432
5,Hospital_1,1,0.17044871398492864,0.9608555563172688
5,Hospital_1,2,0.12845375343111523,0.9679851922945089
5,Hospital_1,3,0.11764275403529928,0.9690135051758415
5,Hospital_1,4,0.10976929201237988,0.9703845890176185
5,Hospital_1,5,0.10396848373899334,0.9715500102831288
5,Hospital_2,1,0.08758116024546325,0.996403171748549
5,Hospital_2,2,0.04259053621596346,0.9961579334586773
5,Hospital_2,3,0.033282434509601444,0.9961579334586773
5,Hospital_2,4,0.02761967677118567,0.9961579334586773
5,Hospital_2,5,0.02421229191046829,0.9961579334586773
5,Hospital_3,1,0.43368716537952423,0.8144927536231884
5,Hospital_3,2,0.05367156366507212,0.991304347826087
5,Hospital_3,3,0.037697269270817436,0.991304347826087
5,Hospital_3,4,0.03156250901520252,0.991304347826087
5,Hospital_3,5,0.028716293163597584,0.991304347826087
